row_index,sheet_number,bid_item,text,ocr_hints
1920,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1921,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1922,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1923,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1924,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1925,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1926,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1927,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1928,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1929,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1930,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1931,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1932,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1933,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1934,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1935,CU320,Furnish & Install Optical Fiber Cabling,FO,"[""SHORT_TAG""]"
1936,CU320,Furnish & Install Concrete Wall Footings,1. REFER TO SHEET CU300 FOR DETAIL REFERENCES FOR EACH DRAINAGE STRUCTURE. ONLY MAIN LINES ARE PROFILED. SLOPE AND STRUCTURE INVERTS ARE PROVIDED FOR ALL PIPE SECTIONS THAT ARE NOT PROFILED ON THE STORM DRAIN PLAN AND PROFILE SHEETS. STEP WALL FOOTING PER NOTES ON CU300 FOR STORM DRAIN LINES.,[]
1937,CU320,Furnish & Install Concrete Wall Footings,"5. POT HOLE ALL EXISTING UTILITY CROSSINGS FOR NEW STORM DRAIN SEWER LINES,  LOWER OR RAISE COMMUNICATIONS, ELECTRICAL, OR GAS LINES TO PROVIDE PROPER VERTICAL ALIGNMENT FOR THE GRAVITY LINES.  LOWER EXISTING OR NEW WATER LINES WHERE CONFLICTS OCCUR WITH DRAIN LINES OR OTHER EXISTING UTILITIES. WHERE CROSSING OF THE EXISTING UTILITY TUNNEL OCCURS, POTHOLE TUNNEL TO INSURE PIPING CLEARS TUNNEL STRUCTURE 12"" MINIMUM.","[""POSSIBLE_DIMENSION""]"
1938,CG452,Furnish & Install Site Grading,FF=81.50,[]
1939,CG452,Furnish & Install Site Grading,FF=75.00,[]
1940,CG452,Furnish & Install Site Grading,FF=81.00,[]
1941,CG452,Furnish & Install Site Grading,FF=78.25,[]
1942,CG452,Furnish & Install Site Grading,FF=72.50,[]
1943,CG452,Furnish & Install Site Grading,FF=76.00,[]
1944,CG452,Furnish & Install Site Grading,FF=71.00,[]
1945,CG452,Furnish & Install Site Grading,FF=69.00,[]
1946,CG452,Furnish & Install Site Grading,FF=67.00,[]
1947,CG452,Furnish & Install Site Grading,FF=66.50,[]
1948,CG452,Furnish & Install Site Grading,FF=67.00,[]
1949,CG452,Furnish & Install Site Grading,FF=66.50,[]
1950,CG452,Provide sediment control and basin maintenance during construction,1. SEDIMENT WILL NOT BE ALLOWED INTO RETENTION BASIN DURING CONSTRUCTION AND DURING LANDSCAPE STABILIZATION OF SOILS. CONTRACTOR WILL BE REQUIRED TO CLEAN OR REPLACE RETENTION BASINS THAT ARE NOT MAINTAINED FREE OF SEDIMENT DURING CONSTRUCTION AND DURING ESTABLISHMENT OF ALL LANDSCAPED AREAS.,[]
1951,CG452,Furnish & Install — ADA Compliant Site Features,ADA,"[""SHORT_TAG""]"
1952,CG452,Furnish & Install — ADA Compliant Site Features,ADA,"[""SHORT_TAG""]"
1953,CG452,Furnish & Install — ADA Compliant Site Features,ADA,"[""SHORT_TAG""]"
1954,CG452,Furnish & Install — ADA Compliant Site Features,ADA,"[""SHORT_TAG""]"
1955,CG452,Furnish & Install — ADA Compliant Site Features,ADA,"[""SHORT_TAG""]"
1956,CG452,Furnish & Install — ADA Compliant Site Features,ADA,"[""SHORT_TAG""]"
1957,CG452,Furnish & Install — ADA Compliant Site Features,ADA,"[""SHORT_TAG""]"
1958,CG452,Refer to the Site Improvements schedules,Wqv (Water Quality Volume),[]
1959,CG452,Furnish & Install Irrigation System Components,IRR,"[""SHORT_TAG""]"
1960,CG452,Furnish & Install Irrigation System Components,IRR,"[""SHORT_TAG""]"
1961,CG452,Furnish & Install Irrigation System Components,IRR,"[""SHORT_TAG""]"
1962,CG452,Furnish & Install Irrigation System Components,IRR,"[""SHORT_TAG""]"
1963,CG452,Furnish & Install Irrigation System Components,IRR,"[""SHORT_TAG""]"
1964,CG452,Furnish & Install Irrigation System Components,IRR,"[""SHORT_TAG""]"
1965,CG452,Furnish & Install Irrigation System Components,IRR,"[""SHORT_TAG""]"
1966,CG452,Furnish & Install Irrigation System Components,IRR,"[""SHORT_TAG""]"
1967,CG452,Furnish & Install Irrigation System Components,IRR,"[""SHORT_TAG""]"
1968,CG452,Furnish & Install Irrigation System Components,IRR,"[""SHORT_TAG""]"
1969,CG452,Furnish & Install Underground Detention and Retention Systems,BASIN 1,[]
1970,CG452,Furnish & Install Underground Detention and Retention Systems,"REQUIRED DETENTION: 1,436 CF PROVIDED DETENTION: 1,848 CF PROVIDED RETENTION: 550± CF HIGHWATER ELEVATION: 4,779' BOTTOM OF STONE: 4,775' PARTIAL DETENTION 0.50 CFS/ACRE APPROXIMATELY 60% DETENTION","[""POSSIBLE_DIMENSION""]"
1971,CG452,Furnish & Install Underground Detention and Retention Systems,BASIN 3 BASIN 3,[]
1972,CG452,Furnish & Install Underground Detention and Retention Systems,BASIN 4 BASIN 4,[]
1973,CG452,Furnish & Install Underground Detention and Retention Systems,"BASIN 3 REQUIRED DETENTION: 1,692 CF PROVIDED DETENTION: 2,232 CF PROVIDED RETENTION: 250± CF HIGHWATER ELEVATION: 4,771.50' BOTTOM OF STONE: 4,767.50' PARTIAL DETENTION 0.50 CFS/ACRE APPROXIMATELY 60% DETENTION","[""POSSIBLE_DIMENSION""]"
1974,CG452,Furnish & Install Underground Detention and Retention Systems,"BASIN 4 REQUIRED DETENTION: 3,951 CF (SEE NOTE 3) PROVIDED DETENTION: 4,558 CF PROVIDED RETENTION: 1,200± CF HIGHWATER ELEVATION: 4,763.50' BOTTOM OF STONE: 4,758' PARTIAL DETENTION 0.50 CFS/ACRE APPROXIMATELY 60% DETENTION","[""POSSIBLE_DIMENSION""]"
1975,CG452,Furnish & Install Underground Detention and Retention Systems,DELINEATION INCLUDES FUTURE BUILDING ROOF DRAIN AND FRONTAGE,[]
1976,CG452,Furnish & Install Underground Detention and Retention Systems,2. APPROXIMATED A 10 YEAR STORM EVENT IS TO BE DETAINED UNDERGROUND.,[]
1977,CG452,Furnish & Install Underground Detention and Retention Systems,"3. THE ROADWAY IN THE SOUTH (APPROXIMATELY 30,000 SF OF IMPERVIOUS SURFACE) IS NOT ABLE TO BE DETAINED, BASIN 4'S UNDERGROUND DETENTION SYSTEM WAS OVERSIZED TO INCORPORATE THIS VOLUME. BOTH BASIN 4 AND THE ROAD WERE SIZED WITH THE PARTIAL DETENTION RELEASE RATE OF 0.50 CFS/ACRE. BASIN 4'S ORIFICE PLATE WAS UNDERSIZED TO 0.33 CFS/ACRE AS WITH THIS RELEASE RATE A VOLUME OF APPROXIMATELY 4,000 CF IS NEEDED TO BE STORED WHICH IS EQUIVALENT TO THE COMBINED STORAGE VALUES OF BASIN 4 AND THE ROAD.","[""POSSIBLE_DIMENSION""]"
1978,CG452,Furnish & Install Pretreatment Catch Basins and Inserts,PRETREATMENT CATCH BASIN SNOUT EAST INVERT,[]
1979,CG452,Furnish & Install Pretreatment Catch Basins and Inserts,PRETREATMENT CATCH BASIN SNOUT EAST INVERT,[]
1980,CG452,Furnish & Install Pretreatment Catch Basins and Inserts,PRETREATMENT CATCH BASIN SNOUT NE INVERT,[]
1981,CG452,Furnish & Install Overflow Boxes,OVERFLOW BOX W/ ORIFICE PLATE,[]
1982,CG452,Furnish & Install Overflow Boxes,OVERFLOW BOX W/ ORIFICE PLATE,[]
1983,CG452,Furnish & Install Overflow Boxes,OVERFLOW BOX W/ ORIFICE PLATE,[]
1984,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1985,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1986,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1987,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1988,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1989,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1990,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1991,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1992,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1993,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1994,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1995,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1996,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1997,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1998,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
1999,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
2000,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
2001,CG452,Furnish & Install Fire Hydrants and Fire Department Connections,FH,"[""SHORT_TAG""]"
2002,CG452,Furnish & Install 5-Inch Storm Drain Pipe,5''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2003,CG452,Furnish & Install 5-Inch Storm Drain Pipe,5''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2004,CG452,Furnish & Install 5-Inch Storm Drain Pipe,5''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2005,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2006,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2007,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2008,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2009,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2010,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2011,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2012,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2013,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2014,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2015,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2016,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2017,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2018,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2019,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2020,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2021,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2022,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2023,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2024,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2025,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2026,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2027,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2028,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2029,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2030,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2031,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2032,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2033,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2034,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2035,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2036,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2037,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2038,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2039,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2040,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2041,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2042,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2043,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2044,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2045,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2046,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2047,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2048,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2049,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2050,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2051,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2052,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2053,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2054,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2055,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2056,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2057,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2058,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2059,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2060,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2061,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2062,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2063,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2064,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2065,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2066,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2067,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2068,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2069,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2070,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2071,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2072,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2073,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2074,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2075,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2076,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2077,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2078,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2079,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2080,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2081,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2082,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2083,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2084,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2085,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2086,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2087,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2088,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2089,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2090,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2091,CG452,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
2092,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2093,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2094,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2095,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2096,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2097,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2098,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2099,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2100,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2101,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2102,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2103,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2104,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2105,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2106,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2107,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2108,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2109,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2110,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2111,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2112,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2113,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2114,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2115,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2116,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2117,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2118,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2119,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2120,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2121,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2122,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2123,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2124,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2125,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2126,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2127,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2128,CG452,Furnish & Install 10-Inch Storm Drain Pipe,> 10''SD,"[""POSSIBLE_DIMENSION""]"
2129,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2130,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2131,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2132,CG452,Furnish & Install 10-Inch Storm Drain Pipe,10''SD,"[""POSSIBLE_DIMENSION""]"
2133,CG452,Furnish & Install 12-Inch Storm Drain Pipe,> 12''SD,"[""POSSIBLE_DIMENSION""]"
